,user,text,cleaned_text,Sentiment_Polarity,Expression Label
946,TracyZim,RT @RichardGrenell: Why hasn’t Tyler pointed out that @JoeBiden left the stage today and walked over to people without a mask?!   Tyler lov…,rt richardgrenell tyler pointed joebiden left stage today walked people without mask tyler lov ,0.0,Neutral
947,lilemley,RT @Emma_E_Riley: 🚨 NEWS: @PhillyInquirer endorses @JoeBiden and @KamalaHarris  “America can overcome the damage Donald Trump has wrought i…,rt emmaeriley news phillyinquirer endorses joebiden kamalaharris america overcome damage donald trump wrought ,0.0,Neutral
948,NYkrinDC,"@SaraCarterDC @JoeBiden I'm sure the family that stole from a children's cancer charity is the one we should trust,… https://t.co/dZSzMFZcW8",saracarterdc joebiden im sure family stole childrens cancer charity one trust httpstcodzszmfzcw,0.5,positive
949,Greta28775061,@dcexaminer @KellyRiddell @JoeBiden Nancy Pelosi and Chuck Schumer also opposed the travel ban. Called it racist and premature.,dcexaminer kellyriddell joebiden nancy pelosi chuck schumer also opposed travel ban called racist premature,0.0,Neutral
950,nimitz2905,@KevinSwanson2 @MichaelJGwin @JoeBiden 'Believe me' he is not a liar! It won't be a 'disaster'...… https://t.co/PawGXeQh8E,kevinswanson michaeljgwin joebiden believe liar wont disaster httpstcopawgxeqhe,0.0,Neutral
951,bruce_statz,@CharleneforAZ @JoeBiden @KamalaHarris Jeepers Char!!   I’ve never seen so many people in one place in my entire life.,charleneforaz joebiden kamalaharris jeepers char never seen many people one place entire life,0.25,positive
952,JamesSt08393704,"@JoeBiden You have never had a job, How would you know?",joebiden never job would know,0.0,Neutral
953,JudyJohnson7576,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
954,shadoww02129276,RT @fred_guttenberg: This headline says it all.  Trump voters only believe his lies and put others at risk.  All other voters believe facts…,rt fredguttenberg headline say trump voter believe lie put others risk voter believe fact ,0.0,Neutral
955,myBobcaygeon,RT @WarChief96: Since Pete Buttigieg @PeteButtigieg is making @JoeBiden and @KamalaHarris look like super stars in interviews. I think he s…,rt warchief since pete buttigieg petebuttigieg making joebiden kamalaharris look like super star interview think ,0.3333333333333333,positive
956,rrnorris1,RT @mariashriver: This is good for my mental health knowing that this man @JoeBiden will soon be leading us all forward. He will turn down…,rt mariashriver good mental health knowing man joebiden soon leading u forward turn ,0.3,positive
957,gotothezee,RT @JoeBiden: You and I can change the course of history.  Vote: https://t.co/eoxT07uII9 https://t.co/r1GFkkUkyt,rt joebiden change course history vote httpstcoeoxtuii httpstcorgfkkukyt,0.0,Neutral
958,tina81450,RT @JoeBiden: Donald Trump just doesn't understand: We have an economic crisis because we have a public health crisis — and we have a publi…,rt joebiden donald trump doesnt understand economic crisis public health crisis publi ,0.1,positive
959,cMott15,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
960,erictaylorphd,The @BidenWarRoom needs to stop the “false” rhetoric that appointment of Barrett to SCOTUS is unconstitutional!  It… https://t.co/hEkXtUb8x9,bidenwarroom need stop false rhetoric appointment barrett scotus unconstitutional httpstcohekxtubx,-0.4000000000000001,negative
961,chasekujo,@charliekirk11 @JoeBiden did u here about the plot against the Governor of Michigan   Probably haven’t got around t… https://t.co/OUP57YZACS,charliekirk joebiden u plot governor michigan probably got around httpstcooupyzacs,0.0,Neutral
962,TimFaulkner81,RT @_Jacquelyn2020: My 1st year ever #Voting !!!!! Thrilled to do it for @JoeBiden who else is with me?!!!!!! 🙃🙂🥰🥰 #vote,rt jacquelyn st year ever voting thrilled joebiden else vote,0.6,positive
963,EmilyDudley15,RT @_Jacquelyn2020: My 1st year ever #Voting !!!!! Thrilled to do it for @JoeBiden who else is with me?!!!!!! 🙃🙂🥰🥰 #vote,rt jacquelyn st year ever voting thrilled joebiden else vote,0.6,positive
964,TunageMusic,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
965,monkey4351,@JoeBiden I wish you joe would grow the hell up and all of us get along but no you can’t because you guys the Democ… https://t.co/Jen4o2dtMJ,joebiden wish joe would grow hell u get along guy democ httpstcojenodtmj,0.0,Neutral
966,Talikka,RT @VicToensing: Nasty Democrat  #ChrisWallace criticized a real journalist @brithume for having “controversial view” re @JoeBiden being se…,rt victoensing nasty democrat chriswallace criticized real journalist brithume controversial view joebiden se ,-0.08333333333333333,negative
967,goodyweaver,"@PoliticalAnt @MGeffreys @JoeBiden @KamalaHarris And this prevents them from pushing for stimulus how, exactly?",politicalant mgeffreys joebiden kamalaharris prevents pushing stimulus exactly,0.25,positive
968,Suzanne76688903,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
969,MixonMason,@VicToensing @brithume @JoeBiden JOE BIDEN IN NEW HAMPSHIRE:   “I’ve been here a number of times…I love this place.… https://t.co/k3tgtpG3Bv,victoensing brithume joebiden joe biden new hampshire number time love place httpstcoktgtpgbv,0.3181818181818182,positive
970,WG419,RT @VicToensing: Nasty Democrat  #ChrisWallace criticized a real journalist @brithume for having “controversial view” re @JoeBiden being se…,rt victoensing nasty democrat chriswallace criticized real journalist brithume controversial view joebiden se ,-0.08333333333333333,negative
971,ThatGabeMorales,"@jerrywaynear14 @JoeBiden This is a severely edited, typical Fox News narrative. I truly wonder what was said by yo… https://t.co/6p3OdSfzVR",jerrywaynear joebiden severely edited typical fox news narrative truly wonder said yo httpstcopodsfzvr,-0.16666666666666666,negative
972,James29748435,@JoeBiden Just another Demoncrat lie!!! Dems causing problems in order to blame their political opponents!!!!!  Thi… https://t.co/a2FOKlmYlx,joebiden another demoncrat lie dems causing problem order blame political opponent thi httpstcoafoklmylx,0.0,Neutral
973,CELLBLOKS,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
974,ScaredAlpaca,@NCtigermom @square24_root @RockinBs2015 @JoeBiden I admit the ACA was not the best plan. But have you ever been tu… https://t.co/7gTxuQczu7,nctigermom squareroot rockinbs joebiden admit aca best plan ever tu httpstcogtxuqczu,1.0,positive
975,garteej,RT @jimbojones2011: @iam_seanbond @harvey_cynthis @bluesuezoo @AmandiOnAir @WhiteHouse @GOP @DNC @JoeBiden @KamalaHarris Others risked thei…,rt jimbojones iamseanbond harveycynthis bluesuezoo amandionair whitehouse gop dnc joebiden kamalaharris others risked thei ,0.0,Neutral
976,Doolinoxic,@JimCarrey only knows one thing - poor acting &amp; not-funny jokes that puts @JimCarrey in the spotlight. @nbcsnl shou… https://t.co/wD4xJyb8q4,jimcarrey know one thing poor acting amp notfunny joke put jimcarrey spotlight nbcsnl shou httpstcowdxjybq,-0.2,negative
977,SeanTWoodward,RT @charliekirk11: How many people does ANTIFA have to murder in cold blood before Democrats even acknowledge they exist &amp; they’re a proble…,rt charliekirk many people antifa murder cold blood democrat even acknowledge exist amp proble ,-0.04999999999999999,negative
978,Dougdoodles1,RT @charliekirk11: How many people does ANTIFA have to murder in cold blood before Democrats even acknowledge they exist &amp; they’re a proble…,rt charliekirk many people antifa murder cold blood democrat even acknowledge exist amp proble ,-0.04999999999999999,negative
979,riffe_sue,"RT @JoeBiden: Let’s go vote, America.  https://t.co/eoxT07d7QB https://t.co/Nso0pXH7ER",rt joebiden let go vote america httpstcoeoxtdqb httpstconsopxher,0.0,Neutral
980,b_ristow,RT @jaeu2: @ShironRedshift @JoeBiden Hello Trumps sons are doing out colluding with foreign governments &amp; getting rich from Daddy's influen…,rt jaeu shironredshift joebiden hello trump son colluding foreign government amp getting rich daddy influen ,0.125,positive
981,CaptainJTL,"RT @IngrahamAngle: Joe Biden and his unaccountable “experts” will keep you locked down for most of next year, but you don’t “deserve” to kn…",rt ingrahamangle joe biden unaccountable expert keep locked next year deserve kn ,0.0,Neutral
982,dabosmom,@julianzelizer @aravosis @JoeBiden Yes yes yes!!!!,julianzelizer aravosis joebiden yes yes yes,0.0,Neutral
983,A_Moore76,RT @charliekirk11: How many people does ANTIFA have to murder in cold blood before Democrats even acknowledge they exist &amp; they’re a proble…,rt charliekirk many people antifa murder cold blood democrat even acknowledge exist amp proble ,-0.04999999999999999,negative
984,Norma22894111,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
985,lorikey1991,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
986,MicheleReece6,"As a German Shepherd mom myself, I LOVE THIS DOG! 💖💖 And @JoeBiden smile, with his four legged friend, warms my hea… https://t.co/PufX415l0y",german shepherd mom love dog joebiden smile four legged friend warms hea httpstcopufxly,0.26666666666666666,positive
987,Ironheaddugg,RT @thejtlewis: @JoeBiden Says the guys who’s never had a real job in his life.,rt thejtlewis joebiden say guy never real job life,-0.1,negative
988,SicVisPacemPara,"RT @BernardKerik: I’m listening to @JoeBiden ramble about the slowed economic recovery, but he fails to tell the American people that it’s…",rt bernardkerik listening joebiden ramble slowed economic recovery fails tell american people ,-0.09999999999999999,negative
989,MarkTheShaw,RT @Analisa_Swan: Proud to stand w/my Congressman @RepAdamSchiff at today’s food drive led by Adam! Adam’s a leader for our district #CA28…,rt analisaswan proud stand wmy congressman repadamschiff today food drive led adam adam leader district ca ,0.8,positive
990,atJayceeFord,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
991,abrasher,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
992,dc_roark,RT @VicToensing: Nasty Democrat  #ChrisWallace criticized a real journalist @brithume for having “controversial view” re @JoeBiden being se…,rt victoensing nasty democrat chriswallace criticized real journalist brithume controversial view joebiden se ,-0.08333333333333333,negative
993,2michealypse,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
994,cg_road,@KamalaHarris @JoeBiden You should not be so proud of that video. You look weak and petty.  This is a debate. Your… https://t.co/N89cIXVlS3,kamalaharris joebiden proud video look weak petty debate httpstconcixvls,0.21250000000000002,positive
995,soccermw12,@BlueSaveAmerica @JoeBiden @MarKristin They are led by an Afro-Cuban...,bluesaveamerica joebiden markristin led afrocuban,0.0,Neutral
996,ignitecities,RT @MurielBowser: Proud to stand with my sister mayors to support @JoeBiden &amp; @KamalaHarris   After four years of failed leadership in the…,rt murielbowser proud stand sister mayor support joebiden amp kamalaharris four year failed leadership ,0.15000000000000002,positive
997,WeCanWeMust4All,"RT @julianzelizer: Just to be clear, conservatives are complaining that @JoeBiden won’t take a position on changing the size of SCOTUS—whic…",rt julianzelizer clear conservative complaining joebiden take position changing size scotus whic ,0.10000000000000002,positive
998,Chile_eater,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
999,PattiPat15,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1000,BobSmith4152,@NCumtaster @morgfair @jadedcreative Yeah. Our government won't stop. Trump was working a 40k troop withdrawal deal… https://t.co/E083pYpMpV,ncumtaster morgfair jadedcreative yeah government wont stop trump working k troop withdrawal deal httpstcoepypmpv,0.0,Neutral
1001,iamLucretiaMott,RT @fred_guttenberg: This rising COVID trend was both PREDICTABLE and PREVENTABLE.   This rising trend is the fault of this administration…,rt fredguttenberg rising covid trend predictable preventable rising trend fault administration ,-0.2,negative
1002,bwsttn,RT @RichardGrenell: . @JoeBiden just left the stage and walked over to people - WITHOUT A MASK.   Where is @Acosta and @kaitlancollins and…,rt richardgrenell joebiden left stage walked people without mask acosta kaitlancollins ,0.0,Neutral
1003,Wipapa5,@Baba_Yaga_Lives @JoeBiden @lunaticopresid1 @adnilxa @abbeludwig @BagdMilkSoWhat @Texy_Liz @Back_dafucup… https://t.co/TdXhyQBHS6,babayagalives joebiden lunaticopresid adnilxa abbeludwig bagdmilksowhat texyliz backdafucup httpstcotdxhyqbhs,0.0,Neutral
1004,afdinhouston,@AndrewFeinberg @JoeBiden Eric’s judgement is an opinion and he’s throwing rocks in a glass house.,andrewfeinberg joebiden eric judgement opinion throwing rock glass house,0.0,Neutral
1005,mcompton78,@JoeBiden Just blatantly false take.  Right or wrong he's been pushing for the economy to reopen... And that's not… https://t.co/lqQk5wpWm5,joebiden blatantly false take right wrong he pushing economy reopen thats httpstcolqqkwpwm,-0.20476190476190478,negative
1006,KevinDesire2,RT @votebado: We're joining forces w/ @MiamiDadeDems at 8:30AM tomorrow! No Contact Lit Drop for @JoeBiden &amp; @VoteBado -  9867 E Fern Stree…,rt votebado joining force w miamidadedems tomorrow contact lit drop joebiden amp votebado e fern stree ,0.0,Neutral
1007,kskm126_susan,RT @BradBeauregardJ: Ignore the polls!  Work for Joe &amp; Kamala like they are the ones who are 12 points behind in the polls  Make sure you a…,rt bradbeauregardj ignore poll work joe amp kamala like one point behind poll make sure ,0.04999999999999999,positive
1008,HymieDoucheman,RT @RichardGrenell: . @JoeBiden just said mail in ballots aren’t corrupt.   Here’s proof they are. These two people have been dead for 10 y…,rt richardgrenell joebiden said mail ballot corrupt proof two people dead ,-0.35,negative
1009,IngaThereal,"RT @YNB: They seem nice.   Don’t look away.   This is @realDonaldTrump’s AmeriKKKa.   Is everything great again, yet?  If you want better p…",rt ynb seem nice look away realdonaldtrump amerikkka everything great yet want better p ,0.6333333333333333,positive
1010,td114229,RT @CapYangtastic: @MGeffreys @JoeBiden @KamalaHarris Literally wrote a bill  🤷🏽‍♀️ ??? https://t.co/Y8Sbwgkgoh,rt capyangtastic mgeffreys joebiden kamalaharris literally wrote bill httpstcoysbwgkgoh,0.0,Neutral
1011,paullina5555,"RT @JoeBiden: Let’s go vote, America.  https://t.co/eoxT07d7QB https://t.co/Nso0pXH7ER",rt joebiden let go vote america httpstcoeoxtdqb httpstconsopxher,0.0,Neutral
1012,OpOverlord2020,"RT @DrDenaGrayson: @thespybrief It’s not “over” with more than 3 weeks to go, but @JoeBiden does appear to be banking an early vote lead th…",rt drdenagrayson thespybrief week go joebiden appear banking early vote lead th ,0.1,positive
1013,Larrykenn,RT @BigPixieKiss: @One_Voice_1 @jncbooks @JoeBiden @KamalaHarris Light as air https://t.co/BOrUADHSQE,rt bigpixiekiss onevoice jncbooks joebiden kamalaharris light air httpstcoboruadhsqe,0.4,positive
1014,GumboBeer,@ConservVoice @gatewaypundit @JoeBiden hasn’t accepted the results of the 2016 election when @realDonaldTrump defea… https://t.co/MYEPbcVoKX,conservvoice gatewaypundit joebiden accepted result election realdonaldtrump defea httpstcomyepbcvokx,0.0,Neutral
1015,szczesniak_j,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1016,slimhiney,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1017,Trish92608966,@JoeBiden Trump 2020,joebiden trump ,0.0,Neutral
1018,elect_democrats,"RT @michaelcfeldman: Why yes, there is a @JoeBiden motorcycle parade in Allentown today.    #BikersforBiden https://t.co/sYsAtPBu6D",rt michaelcfeldman yes joebiden motorcycle parade allentown today bikersforbiden httpstcosysatpbud,-0.25,negative
1019,DrRhondaFine,"RT @julianzelizer: Just to be clear, conservatives are complaining that @JoeBiden won’t take a position on changing the size of SCOTUS—whic…",rt julianzelizer clear conservative complaining joebiden take position changing size scotus whic ,0.10000000000000002,positive
1020,Wendywink11,RT @Emma_E_Riley: 🚨 NEWS: @PhillyInquirer endorses @JoeBiden and @KamalaHarris  “America can overcome the damage Donald Trump has wrought i…,rt emmaeriley news phillyinquirer endorses joebiden kamalaharris america overcome damage donald trump wrought ,0.0,Neutral
1021,RobertF79653274,@thasinS @LoneStarMama4 @RichardGrenell @CharleneforAZ @JoeBiden @KamalaHarris Fuck Covid,thasins lonestarmama richardgrenell charleneforaz joebiden kamalaharris fuck covid,-0.4,negative
1022,sh12298,RT @_Jacquelyn2020: My 1st year ever #Voting !!!!! Thrilled to do it for @JoeBiden who else is with me?!!!!!! 🙃🙂🥰🥰 #vote,rt jacquelyn st year ever voting thrilled joebiden else vote,0.6,positive
1023,ahoock,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1024,MTPenna,"@PissOffTrumpkin @cynthia_ann @KamalaHarris @JoeBiden Made me tear up too, Damn, it’s good.",pissofftrumpkin cynthiaann kamalaharris joebiden made tear damn good,0.7,positive
1025,GKdesertrain,@JoeBiden So who are your possible judge appointees? I want to know BEFORE I vote.,joebiden possible judge appointee want know vote,0.0,Neutral
1026,Susieblacksheep,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1027,sba1211,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1028,newday34,"RT @WalshFreedom: I’m a conservative. I believe @realDonaldTrump is unfit. Therefore, I’m voting for the ONLY person who can beat Trump, @J…",rt walshfreedom conservative believe realdonaldtrump unfit therefore voting person beat trump j ,0.0,Neutral
1029,edbluerap,@StuBishop_LPD @JoeBiden Really are you kiddin me! These kind of people needs to be put where they belong! They hav… https://t.co/2wJUjiNzc8,stubishoplpd joebiden really kiddin kind people need put belong hav httpstcowjujinzc,0.4,positive
1030,whoisjohngalt83,"RT @hodgetwins: Joe Biden....your ""idea"" just murdered somebody in Denver. @JoeBiden @KamalaHarris",rt hodgetwins joe bidenyour idea murdered somebody denver joebiden kamalaharris,0.0,Neutral
1031,mom49of3,@MariaBartiromo @realDonaldTrump @POTUS @SundayFutures @FoxNews Maybe more Americans would tune in if you asked tou… https://t.co/Huw26sX2YZ,mariabartiromo realdonaldtrump potus sundayfutures foxnews maybe american would tune asked tou httpstcohuwsxyz,0.0,Neutral
1032,randy808,"RT @TheLeoTerrell: How dare you @ArthelNeville used the word ""pandering"" to describe @realDonaldTrump  COMMITMENT to people of color. Very…",rt theleoterrell dare arthelneville used word pandering describe realdonaldtrump commitment people color ,0.0,Neutral
1033,BlkBoiScientist,Hey @JoeBiden  @KamalaHarris Follow @BlackinCancer ‼️,hey joebiden kamalaharris follow blackincancer ,0.0,Neutral
1034,JohnJwgourley,@jessicadean @JoeBiden 50 people there.,jessicadean joebiden people,0.0,Neutral
1035,ImPaulRNelson,"@crotoncath @JoeBiden You were shut down because of a shit NY Democrat Governor and Mayor, not because of Trump. Al… https://t.co/1S8Y28nxcS",crotoncath joebiden shut shit ny democrat governor mayor trump al httpstcosynxcs,-0.2,negative
1036,eeErtc,RT @VicToensing: Nasty Democrat  #ChrisWallace criticized a real journalist @brithume for having “controversial view” re @JoeBiden being se…,rt victoensing nasty democrat chriswallace criticized real journalist brithume controversial view joebiden se ,-0.08333333333333333,negative
1037,AppSame,Do you want to sell your house?  Under @JoeBiden you'll pay 40% in taxes,want sell house joebiden youll pay tax,0.0,Neutral
1038,UssRushmore,@AmFil_B_man @JoeBiden Because when you’re going to lie about something you tell a reporter who is writing a book d… https://t.co/CxoboBdTCK,amfilbman joebiden going lie something tell reporter writing book httpstcocxobobdtck,0.0,Neutral
1039,ourvalues2017,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1040,Mainie59,RT @BrianKarem: Good morning. In the news: the Taliban endorses @realDonaldTrump while Scientific American endorses @JoeBiden ... wait. Wha…,rt briankarem good morning news taliban endorses realdonaldtrump scientific american endorses joebiden wait wha ,0.35,positive
1041,mindygrow,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1042,Apapa81L,@Geoffre07022961 @VoteBluePA @JoeBiden Why should I vote for the guy who thinks I don’t have the right to know what… https://t.co/gpLu5mB0EI,geoffre votebluepa joebiden vote guy think right know httpstcogplumbei,0.2857142857142857,positive
1043,amberlough,"@elisazied @JoeBiden My parents, but I don’t know the whole story. They never really supported Trump, but they did… https://t.co/BjpKqZGXhB",elisazied joebiden parent know whole story never really supported trump httpstcobjpkqzgxhb,0.05,positive
1044,BlueGirlsRule,@Biden_Army @JoeBiden I love that someone asked him that question.,bidenarmy joebiden love someone asked question,0.5,positive
1045,Eliann_Marie,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1046,CPMagic1,"RT @mattmargolis: “You're trying your breast, but it never feels like enough."" -@JoeBiden   https://t.co/9igpAh7UUt",rt mattmargolis youre trying breast never feel like enough joebiden httpstcoigpahuut,0.0,Neutral
1047,Virgini98900230,RT @JoeBiden: Donald Trump just doesn't understand: We have an economic crisis because we have a public health crisis — and we have a publi…,rt joebiden donald trump doesnt understand economic crisis public health crisis publi ,0.1,positive
1048,HollyMcWhorte12,@JoeBiden MSM will never show you this.  Biden is in deep trouble.  https://t.co/Sh1FXsuSr1,joebiden msm never show biden deep trouble httpstcoshfxsusr,-0.1,negative
1049,chuck_rushton,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1050,SarJay16462048,@JoeBiden he’s one of yours. Will you now denounce and call out the IDEA that killed a man with a real gun https://t.co/z7XBrbULes,joebiden one denounce call idea killed man real gun httpstcozxbrbules,0.0,Neutral
1051,ShelTravels,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1052,nancy76428101,"RT @BernardKerik: I’m listening to @JoeBiden ramble about the slowed economic recovery, but he fails to tell the American people that it’s…",rt bernardkerik listening joebiden ramble slowed economic recovery fails tell american people ,-0.09999999999999999,negative
1053,chimmy77,RT @KaivanShroff: Scientific American never backed a presidential candidate before 2020.   They endorsed @JoeBiden.   The Taliban have also…,rt kaivanshroff scientific american never backed presidential candidate endorsed joebiden taliban also ,0.0,Neutral
1054,RLSantuciJr,RT @mommamia1217: ⒻⓊⓃ ⒻⒶⒸⓉ #HunterBiden was the head of the World Food Program that just received the Nobel Peace Prize.  While trump’s son…,rt mommamia hunterbiden head world food program received nobel peace prize trump son ,0.0,Neutral
1055,raycasey2003,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1056,jared_secret,RT @sandra_larson7: @JoeBiden My Dad's soybean field in North Dakota! https://t.co/46DRnxVIIX,rt sandralarson joebiden dad soybean field north dakota httpstcodrnxviix,0.0,Neutral
1057,margaritateresa,"RT @fred_guttenberg: I remember when @WalshFreedom and I used to disagree on so many things.  However, we both love America and our democra…",rt fredguttenberg remember walshfreedom used disagree many thing however love america democra ,0.5,positive
1058,dcook8878,@ArthurSchwartz @CharleneforAZ @JoeBiden @KamalaHarris That would be up to Congress and Senate. Joe unlike tRump follows the rules,arthurschwartz charleneforaz joebiden kamalaharris would congress senate joe unlike trump follows rule,0.0,Neutral
1059,olcap1,"@rummy518 @amuse @tylerpager @JoeBiden I know... It's taken a long time, for sure.  If nothing comes out b4 the ele… https://t.co/qJAEiZYV7Q",rummy amuse tylerpager joebiden know taken long time sure nothing come b ele httpstcoqjaeizyvq,0.225,positive
1060,stevieg2551,@JoeBiden Is that how you're justifying your son's Ukraine job?,joebiden youre justifying son ukraine job,0.0,Neutral
1061,terriBwim,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1062,LazarSheeva,RT @mommamia1217: ⒻⓊⓃ ⒻⒶⒸⓉ #HunterBiden was the head of the World Food Program that just received the Nobel Peace Prize.  While trump’s son…,rt mommamia hunterbiden head world food program received nobel peace prize trump son ,0.0,Neutral
1063,robjt265,"@trinareyes @DoriMuetz @JoeBiden God damn, Joe! Just because everyone knows you grope women doesn’t give you license to broadcast it.",trinareyes dorimuetz joebiden god damn joe everyone know grope woman give license broadcast,0.0,Neutral
1064,WhitnerTrinia,RT @fred_guttenberg: This headline says it all.  Trump voters only believe his lies and put others at risk.  All other voters believe facts…,rt fredguttenberg headline say trump voter believe lie put others risk voter believe fact ,0.0,Neutral
1065,total_meme,RT @joncoopertweets: Thursday: More than 200 retired U.S. generals and admirals endorse @JoeBiden for president  Saturday: The Taliban endo…,rt joncoopertweets thursday retired u general admiral endorse joebiden president saturday taliban endo ,0.05000000000000002,positive
1066,50ftbeast,@KamalaHarris @JoeBiden Proud to say I voted for you!,kamalaharris joebiden proud say voted,0.8,positive
1067,llbailey6,"RT @moondog320114: I am proud to have casted my vote for @JoeBiden today.  I voted with the 214,000 who couldn’t.  @realDonaldTrump failed…",rt moondog proud casted vote joebiden today voted realdonaldtrump failed ,0.15000000000000002,positive
1068,ThisBudis4you,"@DanielleCandela @JoeBiden Yet, there are people who  believe Trump is the even a considerable choice. I don’t disl… https://t.co/SuEi8KMD10",daniellecandela joebiden yet people believe trump even considerable choice disl httpstcosueikmd,0.1,positive
1069,evelynh766,RT @charliekirk11: How many people does ANTIFA have to murder in cold blood before Democrats even acknowledge they exist &amp; they’re a proble…,rt charliekirk many people antifa murder cold blood democrat even acknowledge exist amp proble ,-0.04999999999999999,negative
1070,illini101458,RT @charliekirk11: How many people does ANTIFA have to murder in cold blood before Democrats even acknowledge they exist &amp; they’re a proble…,rt charliekirk many people antifa murder cold blood democrat even acknowledge exist amp proble ,-0.04999999999999999,negative
1071,ert802,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
