,user,text,cleaned_text,Sentiment_Polarity,Expression Label
1067,pcmusicent,RT @HOT97: #DonaldTrump had some harsh words about #LeBronJames https://t.co/62JQO3IUQR,rt hot donaldtrump harsh word lebronjames httpstcojqoiuqr,0.024999999999999994,positive
1068,Foolont87158237,@willsommer If that wasn't clear enough #DonaldTrump @realDonaldTrump  This from the #DenverPoliceDept… https://t.co/HcGqrB44mw,willsommer wasnt clear enough donaldtrump realdonaldtrump denverpolicedept httpstcohcgqrbmw,0.05000000000000001,positive
1069,TheJoeJournal,"Joe Biden is so out of it, he thinks a turkey sandwich and a PB&amp;J are the same thing 😂🇺🇸  #BidenHarris2020 #Biden… https://t.co/Vk1OyRfcLi",joe biden think turkey sandwich pbampj thing bidenharris biden httpstcovkoyrfcli,0.0,Neutral
1070,elizabetm1,RT @LawrenceHorn3rd: @NewYorker @JaneMayerNYer Birds are a feather.... #GhislaineMaxwell  #JeffreyEpstein  #DonTheCon #DonaldTrump https://…,rt lawrencehornrd newyorker janemayernyer bird feather ghislainemaxwell jeffreyepstein donthecon donaldtrump http ,0.0,Neutral
1071,soonochi8,RT @CodeBlueAm: It’s only a hoax when convenient.  #COVID19 #TrumpLied200KDied #ClimateChange #Election2020 #ElectionTwitter #DonaldTrump h…,rt codeblueam hoax convenient covid trumpliedkdied climatechange election electiontwitter donaldtrump h ,0.0,Neutral
1072,Roe_Ling_Stone,I’m @donaldtrump to the tweets. Idgaf.,donaldtrump tweet idgaf,0.0,Neutral
1073,EdwardARowe1,RT @itsJohnWalsh: #DonaldTrump violated the #HatchAct again with his first appearance since his #covid diagnosis... He also would like to t…,rt itsjohnwalsh donaldtrump violated hatchact first appearance since covid diagnosis also would like ,0.25,positive
1074,CartoonKim1,RT @BennettCartoons: 10/3/2020- The Virus #coronavirus #COVID19 #COVID #CovidTrump #Trump #DonaldTrump #PresidentTrump #WhiteHouseOutbreak…,rt bennettcartoons virus coronavirus covid covid covidtrump trump donaldtrump presidenttrump whitehouseoutbreak ,0.0,Neutral
1075,CartoonKim1,RT @BennettCartoons: 10/6/2020- Vital Signs #Trump #DonaldTrump #PresidentTrump #TrumpCovid19 #trumpcoronavirus #TrumpLiesAmericansDie #Tru…,rt bennettcartoons vital sign trump donaldtrump presidenttrump trumpcovid trumpcoronavirus trumpliesamericansdie tru ,0.1,positive
1076,CartoonKim1,RT @BennettCartoons: 10/10/2020- The Prescription #Trump #DonaldTrump #PresidentTrump #TrumpCovid #TrumpVirus #TrumpCoronavirus https://t.c…,rt bennettcartoons prescription trump donaldtrump presidenttrump trumpcovid trumpvirus trumpcoronavirus httpstc ,0.0,Neutral
1077,LetsUnlockUs,Motorbike Sunday!  #WWERaw #YouTube #USA #IPL2020 #PS5  #Armenia #Dhoni #gold #XiaoZhan #BiggBoss14  #Artsakh… https://t.co/nIM35fTtyV,motorbike sunday wweraw youtube usa ipl p armenia dhoni gold xiaozhan biggboss artsakh httpstconimfttyv,0.0,Neutral
1078,CartoonKim1,RT @BennettCartoons: 10/11/2020- The Bookmark #TheTrumpEra #Trump #DonaldTrump #PresidentTrump #The45thPresident #LastChapter #TheEnd #TheW…,rt bennettcartoons bookmark thetrumpera trump donaldtrump presidenttrump thethpresident lastchapter theend thew ,0.0,Neutral
1079,bleedingcool,"ICYMI: A mini-reunion of #TheWestWing took place on #TheLateShow, where they discussed #DonaldTrump and fav eps, an… https://t.co/ji4dNheRad",icymi minireunion thewestwing took place thelateshow discussed donaldtrump fav eps httpstcojidnherad,0.0,Neutral
1080,viralvm69,RT @DDNewslive: U.S. President #DonaldTrump makes his first public appearance since returning to the #WhiteHouse from three-day stay in hos…,rt ddnewslive u president donaldtrump make first public appearance since returning whitehouse threeday stay ho ,0.125,positive
1081,PratapMahen,"RT @firstpost: #JoeBiden, on the other hand, has alleged that #DonaldTrump was only protecting the interests of the rich and billionaires.…",rt firstpost joebiden hand alleged donaldtrump protecting interest rich billionaire ,0.1375,positive
1082,gaynycdad,"RT @profesortbaker: #Trump doesn't pay taxes #DonaldTrump is 421 million dollars in debt #COVID19  215,000 Americans are dead #CovidCaughtT…",rt profesortbaker trump doesnt pay tax donaldtrump million dollar debt covid american dead covidcaughtt ,-0.1,negative
1083,krishworlds,"RT @firstpost: #JoeBiden, on the other hand, has alleged that #DonaldTrump was only protecting the interests of the rich and billionaires.…",rt firstpost joebiden hand alleged donaldtrump protecting interest rich billionaire ,0.1375,positive
1084,firstpost,"#JoeBiden, on the other hand, has alleged that #DonaldTrump was only protecting the interests of the rich and billi… https://t.co/FmOh1cepUm",joebiden hand alleged donaldtrump protecting interest rich billi httpstcofmohcepum,0.1375,positive
1085,DonaldC00448251,"Isn't it incredible that TRUMP and his supporters disregard every single news source in the entire world as ""FAKE N… https://t.co/ojTyMm9SEp",isnt incredible trump supporter disregard every single news source entire world fake n httpstcoojtymmsep,0.08214285714285716,positive
1086,BhojakRonak,RT @BiIndia: President #DonaldTrump says he would 'love' to donate his plasma to #COVID19 patients  https://t.co/xJ1Lpddr8B https://t.co/6E…,rt biindia president donaldtrump say would love donate plasma covid patient httpstcoxjlpddrb httpstcoe ,0.5,positive
1087,profesortbaker,"RT @profesortbaker: #Trump doesn't pay taxes #DonaldTrump is 421 million dollars in debt #COVID19  215,000 Americans are dead #CovidCaughtT…",rt profesortbaker trump doesnt pay tax donaldtrump million dollar debt covid american dead covidcaughtt ,-0.1,negative
1088,4ever2paradise,#Everyone that #DonaldTrump Deals with is #FullOfShit - That's All Trump Will Deal With Because DT is SHIT!! https://t.co/CMtrl92XC5,everyone donaldtrump deal fullofshit thats trump deal dt shit httpstcocmtrlxc,-0.2,negative
1089,NewsMiner_Covid,🇯🇵News🇯🇵 The #Villages is the largest retirement community in the U.S. President #DonaldTrump led among voters 65 a… https://t.co/ip8Cgb6V9Z, news village largest retirement community u president donaldtrump led among voter httpstcoipcgbvz,0.0,Neutral
1090,BiIndia,President #DonaldTrump says he would 'love' to donate his plasma to #COVID19 patients  https://t.co/xJ1Lpddr8B https://t.co/6EMa6hkqfx,president donaldtrump say would love donate plasma covid patient httpstcoxjlpddrb httpstcoemahkqfx,0.5,positive
1091,profesortbaker,"#Trump doesn't pay taxes #DonaldTrump is 421 million dollars in debt #COVID19  215,000 Americans are dead… https://t.co/R7mrB5Ix5W",trump doesnt pay tax donaldtrump million dollar debt covid american dead httpstcormrbixw,-0.1,negative
1092,lovingeurop,@nytimes @realDonaldTrump #DonaldTrump MONEY MONEY MONEY..... IT'S A RICH MAN'S WORLD. #TRUMP 'S DIRTY WORLD. AND Y… https://t.co/Xh35G5C8b0,nytimes realdonaldtrump donaldtrump money money money rich man world trump dirty world httpstcoxhgcb,-0.11249999999999999,negative
1093,DeplorableAlex,RT @Eric_Ericeira: The midget rather spends time bashing #DonaldTrump than cutting all-time high crime in The City.  Now he's turning Londo…,rt ericericeira midget rather spends time bashing donaldtrump cutting alltime high crime city he turning londo ,-0.21999999999999997,negative
1094,tressalog,RT @MaxNewsToday1: Are you tired of all the hypocritical evangelical preachers who blindly support #DonaldTrump? So is Steve Schmidt.  http…,rt maxnewstoday tired hypocritical evangelical preacher blindly support donaldtrump steve schmidt http ,-0.45,negative
1095,craftelady,"RT @FogCityMidge: REAL AMERICA LOVES TRUMP! ""Since the liberals hated him, I had to love him!"" WATCH NOW! https://t.co/LaMB1saPwf #maga #tr…",rt fogcitymidge real america love trump since liberal hated love watch httpstcolambsapwf maga tr ,0.07499999999999998,positive
1096,mgrossi1,RT @itsJohnWalsh: #DonaldTrump violated the #HatchAct again with his first appearance since his #covid diagnosis... He also would like to t…,rt itsjohnwalsh donaldtrump violated hatchact first appearance since covid diagnosis also would like ,0.25,positive
1097,BaaghiTV,Trump 'no longer considered a transmission risk': WH doctor  @POTUS @FLOTUS @USAGov @realDonaldTrump @TeamTrump… https://t.co/feeVhJXrw7,trump longer considered transmission risk wh doctor potus flotus usagov realdonaldtrump teamtrump httpstcofeevhjxrw,0.0,Neutral
1098,chandler_adams,"(3/3) #Trump profits when more people get sick, so it benefits him to encourage actions that *increase* cases of… https://t.co/RXbnyTiuCF", trump profit people get sick benefit encourage action increase case httpstcorxbnytiucf,-0.30714285714285716,negative
1099,chandler_adams,"(2/3) Let's say, for the sake of argument, that #DonaldTrump owes #Russian oligarchs 421 million dollars. He is mak… https://t.co/qbRh8ZgUY6", let say sake argument donaldtrump owes russian oligarch million dollar mak httpstcoqbrhzguy,0.0,Neutral
1100,chandler_adams,"(1/3) Who holds 421 million dollars of leverage over @realDonaldTrump?  Who owns you, #DonaldTrump?  You are invest… https://t.co/jqqZyziUyL", hold million dollar leverage realdonaldtrump owns donaldtrump invest httpstcojqqzyziuyl,0.0,Neutral
1101,mal_greig,"This is about the difference between Trump and Biden, so true. https://t.co/qSU8s2Kay9",difference trump biden true httpstcoqsuskay,0.35,positive
1102,news10channel,More Detail:--- https://t.co/YY1yuDanzu #DonaldTrump https://t.co/cdDCGTdMbZ,detail httpstcoyyyudanzu donaldtrump httpstcocddcgtdmbz,0.0,Neutral
1103,All_4justice,RT @MaxNewsToday1: Are you tired of all the hypocritical evangelical preachers who blindly support #DonaldTrump? So is Steve Schmidt.  http…,rt maxnewstoday tired hypocritical evangelical preacher blindly support donaldtrump steve schmidt http ,-0.45,negative
1104,RUUBANO,RT @waltermasterson: Please RT and share my interview with a PROUD BOY. #donaldtrump #ProudBoys #BidenHarris2020 #BidenCares https://t.co/s…,rt waltermasterson please rt share interview proud boy donaldtrump proudboys bidenharris bidencares httpstcos ,0.8,positive
1105,TheHansIndiaWeb,Trump appears at White House event 10 days after Coronavirus diagnosis @realDonaldTrump #DonaldTrump #Coronavirus… https://t.co/LK2vlzJoC1,trump appears white house event day coronavirus diagnosis realdonaldtrump donaldtrump coronavirus httpstcolkvlzjoc,0.0,Neutral
1106,tc_bear89,@GOP I’m just gonna leave this list here for you. #TrumpVirus #TrumpIsALoser #TalibanForTrump #TalibanEndorsesTrump… https://t.co/S77l4kWoTI,gop gonna leave list trumpvirus trumpisaloser talibanfortrump talibanendorsestrump httpstcoslkwoti,0.0,Neutral
1107,Priya92674839,RT @Priya92674839: #Metaphor of today's politics! #FakeNaxalBhabhi #worldmentalhealthday2020 #WorldMentalHealthDay #IndiaTodayTRPchor #depr…,rt priya metaphor today politics fakenaxalbhabhi worldmentalhealthday worldmentalhealthday indiatodaytrpchor depr ,0.0,Neutral
1108,Richeyrich100,Why did everybody blame #COVID__19 on #DonaldTrump like he made it in a lab 🧪 himself? If Hillary won it STILL woul… https://t.co/sHYBk8LtFo,everybody blame covid donaldtrump like made lab hillary still woul httpstcoshybkltfo,0.0,Neutral
1109,AD_CG,RT @ModiFied_Dream: If a baboon #GretaThunberg is supporting #JoeBiden.. Thus implies #DonaldTrump is better choice,rt modifieddream baboon gretathunberg supporting joebiden thus implies donaldtrump better choice,0.375,positive
1110,amerson_lisakay,"Did you know that way back when Philadelphia was the capital of the United States, there was a real famous sign it… https://t.co/sQ9JMzGrdn",know way back philadelphia capital united state real famous sign httpstcosqjmzgrdn,0.375,positive
1111,BernardBethel3,RT @BernardBethel3: Trump's COVID Joyride | Spitting Image https://t.co/Wc8fRmlh9Z via @YouTube  #SpittingImage #DonaldTrump,rt bernardbethel trump covid joyride spitting image httpstcowcfrmlhz via youtube spittingimage donaldtrump,0.0,Neutral
1112,RodneyG85039491,"RT @thepatriotmvmt: #DonaldTrump, a proud American trying his best to lead a country during arguably the toughest time in US history, full…",rt thepatriotmvmt donaldtrump proud american trying best lead country arguably toughest time u history full ,0.5375,positive
1113,Donald_Trump_Q,"""Our airports are like from a third world country."" -Donald Trump #POTUS #DonaldTrump #Trump #TrumpProtest",airport like third world country donald trump potus donaldtrump trump trumpprotest,0.0,Neutral
1114,richardgwalton3,"@realDonaldTrump Jesus @newtgingrich would be the last person I would want on my side, what a vile human. In years… https://t.co/UceUf6FLng",realdonaldtrump jesus newtgingrich would last person would want side vile human year httpstcouceufflng,0.0,Neutral
1115,pdthell,"@DonaldTrump @realDonaldTrump do not lose sight of North Korea, the retaliation of an outcast madman against the wo… https://t.co/VeL7J5DcDq",donaldtrump realdonaldtrump lose sight north korea retaliation outcast madman wo httpstcoveljdcdq,0.0,Neutral
1116,GafarovAsim,"#armenian barbarians &amp; terrorists continues to shell civilians in #Ganja, #Azerbaijan  by using ballistic missiles,… https://t.co/gsMfqAa3jx",armenian barbarian amp terrorist continues shell civilian ganja azerbaijan using ballistic missile httpstcogsmfqaajx,-0.7,negative
1117,squeegeemeegee,RT @WILLDYE4U: @NBCPolitics UNBELIEVABLE!  #DonaldTrump is PAYING PEOPLE to get #COVID19! https://t.co/ST1RvZ7aPz https://t.co/O1Y93eb9MA,rt willdyeu nbcpolitics unbelievable donaldtrump paying people get covid httpstcostrvzapz httpstcooyebma,-0.25,negative
1118,pdthell,"@DonaldTrump do not lose sight of North Korea, the retaliation of an outcast madman against the world economy may be the reason for covid 19",donaldtrump lose sight north korea retaliation outcast madman world economy may reason covid ,0.0,Neutral
1119,Oneindia,Trump accuses Biden of 'shipping jobs to China'  https://t.co/7uICIlKQL0 #DonaldTrump,trump accuses biden shipping job china httpstcouicilkql donaldtrump,0.0,Neutral
1120,imshivmgoyal,RT @bsindia: The United States in January 2018 imposed duties on solar panel imports beginning at 30% and expected to drop to 15% by 2021…,rt bsindia united state january imposed duty solar panel import beginning expected drop ,-0.1,negative
1121,NationalComment,"Whether it is Joe Biden or Donald Trump 2.0, the next US President will need to deal with the world very differentl… https://t.co/4zT0lZANdB",whether joe biden donald trump next u president need deal world differentl httpstcoztlzandb,0.0,Neutral
1122,ManjurulHoque7,RT @Chiranj86973307: Are you looking for a professional #logo designer? please message me  #logo_design #modern_logo #professional_logo #mi…,rt chiranj looking professional logo designer please message logodesign modernlogo professionallogo mi ,0.1,positive
1123,comtec114,@realDonaldTrump I'm man of the south of Korea. Lord will be with DonaldTrump.,realdonaldtrump im man south korea lord donaldtrump,0.0,Neutral
1124,Chiranj86973307,RT @Chiranj86973307: Are you looking for a professional #logo designer? please message me  #logo_design #modern_logo #professional_logo #mi…,rt chiranj looking professional logo designer please message logodesign modernlogo professionallogo mi ,0.1,positive
1125,RealDarthPizza,#DonaldTrump DEFINITELY had a Stroke #Stroke #StrokeTheVote #TrumpIsNotWell #COVID19 #TrumpHasCovid #TrumpStroke… https://t.co/LkMgRuji6m,donaldtrump definitely stroke stroke strokethevote trumpisnotwell covid trumphascovid trumpstroke httpstcolkmgrujim,0.0,Neutral
1126,Chiranj86973307,Are you looking for a professional #logo designer? please message me  #logo_design #modern_logo #professional_logo… https://t.co/qjY410Muhk,looking professional logo designer please message logodesign modernlogo professionallogo httpstcoqjymuhk,0.1,positive
1127,CathyAldridge17,RT @emilykangas2: It’s time to just please do an executive order for stimulus checks!! We deserve more then $1200!! How about #mittromney $…,rt emilykangas time please executive order stimulus check deserve mittromney ,0.0,Neutral
1128,medicaldialogs,"AstraZeneca, US strike deal for Covid-19 antibody treatment touted by Trump #astrazeneca #astrazenecanews… https://t.co/aAjMv4Nb4c",astrazeneca u strike deal covid antibody treatment touted trump astrazeneca astrazenecanews httpstcoaajmvnbc,0.0,Neutral
1129,WorstWrestler,With the New York Times doing a story about #DonaldTrump wanting to wear a Superman t- shirt when leaving Walter Re… https://t.co/AM9Mb7PimN,new york time story donaldtrump wanting wear superman shirt leaving walter httpstcoammbpimn,0.13636363636363635,positive
1130,bsindia,The United States in January 2018 imposed duties on solar panel imports beginning at 30% and expected to drop to 15… https://t.co/I1UDkCWbzV,united state january imposed duty solar panel import beginning expected drop httpstcoiudkcwbzv,-0.1,negative
1131,thepatriotmvmt,Love this quote from #DonaldTrump! These are words of a true leader. #keepamericagreat https://t.co/Fgs7wyw4ep,love quote donaldtrump word true leader keepamericagreat httpstcofgswywep,0.425,positive
1132,emdanyell,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
1133,ayaza,RT @TheReal_NRP: BREAKING 🚨 @realDonaldTrump is looking in the forests for the cure #coronavirus #DonaldTrump #impressions #comedy @nbcsnl…,rt therealnrp breaking realdonaldtrump looking forest cure coronavirus donaldtrump impression comedy nbcsnl ,0.0,Neutral
1134,WILLDYE4U,@NBCPolitics UNBELIEVABLE!  #DonaldTrump is PAYING PEOPLE to get #COVID19! https://t.co/ST1RvZ7aPz https://t.co/O1Y93eb9MA,nbcpolitics unbelievable donaldtrump paying people get covid httpstcostrvzapz httpstcooyebma,-0.25,negative
1135,DonaldC00448251,@Evc764 @BIGDAVE21420668 @realDonaldTrump Duh!!! Maybe because he is to blame. If you stop watching Fox News and fi… https://t.co/fp3EsqaK16,evc bigdave realdonaldtrump duh maybe blame stop watching fox news fi httpstcofpesqak,-0.3,negative
1136,Toughone6,"@GOPLeader #DonaldTrump is endorsed by David Duke, KKK, Proud Boys, Putin, Osama Bin Laden’s niece, Taliban… https://t.co/rd6GeajqE3",gopleader donaldtrump endorsed david duke kkk proud boy putin osama bin laden niece taliban httpstcordgeajqe,0.8,positive
1137,AggravatedG,"RT @wirelesshogan: Our campaign for #AllThePeople is listening to voices of #Millennials, #GenZ &amp; #BIPOC who are protesting for systemic ch…",rt wirelesshogan campaign allthepeople listening voice millennials genz amp bipoc protesting systemic ch ,0.0,Neutral
1138,DonaldC00448251,@ChristianWebb20 No! An inability to interpret information. It explains why you're taken in by Trump's lies!!!… https://t.co/MNzzPrJmhj,christianwebb inability interpret information explains youre taken trump lie httpstcomnzzprjmhj,0.0,Neutral
1139,whatstr39099813,Why farmers are on road since September 2020? Why No national media coverage? Why no politician is reaching them? W… https://t.co/uyW4Jau0T5,farmer road since september national medium coverage politician reaching w httpstcouywjaut,0.0,Neutral
1140,lovingeurop,@Blacon2 @paulsperry_ @SenSchumer @RoyCooperNC The biggest and most dangerous predator in politics is and stays… https://t.co/pBf8WK8KMF,blacon paulsperry senschumer roycoopernc biggest dangerous predator politics stay httpstcopbfwkkmf,-0.6,negative
1141,forever19031,@DonaldTrump  armenia is a country that supports terrorists https://t.co/JmqlHVN8nb,donaldtrump armenia country support terrorist httpstcojmqlhvnnb,0.0,Neutral
1142,CFOPUBREL,"US President Donald Trump is no longer a Covid-19 transmission risk to others, the White House physician has said.… https://t.co/fs3jyyNfIP",u president donald trump longer covid transmission risk others white house physician said httpstcofsjyynfip,0.0,Neutral
1143,AnojanJeyaram,"#DonaldTrump held his first public event Saturday since being diagnosed with COVID-19, https://t.co/wrdKUQlsKE",donaldtrump held first public event saturday since diagnosed covid httpstcowrdkuqlske,0.125,positive
1144,Wongster3,"@tedcruz Cruz: ""This man is a pathological liar. He doesn't know the difference between truth and lies. He lies — p… https://t.co/wFHi77q10J",tedcruz cruz man pathological liar doesnt know difference truth lie lie p httpstcowfhiqj,0.0,Neutral
1145,viralvideovlogs,"RT @DDNewslive: U.S. Democratic presidential nominee #JoeBiden tests negative for #COVID19, before a campaign trip to Pennsylvania, urges #…",rt ddnewslive u democratic presidential nominee joebiden test negative covid campaign trip pennsylvania urge ,-0.3,negative
1146,Spoojar2,"RT @DDNewslive: U.S. Democratic presidential nominee #JoeBiden tests negative for #COVID19, before a campaign trip to Pennsylvania, urges #…",rt ddnewslive u democratic presidential nominee joebiden test negative covid campaign trip pennsylvania urge ,-0.3,negative
1147,Wongster3,"@realDonaldTrump @JudgeJeanine @tedcruz Cruz: ""This man is a pathological liar. He doesn't know the difference betw… https://t.co/DOBe6vCPF9",realdonaldtrump judgejeanine tedcruz cruz man pathological liar doesnt know difference betw httpstcodobevcpf,0.0,Neutral
1148,Wongster3,"@MariaBartiromo @realDonaldTrump @POTUS @SundayFutures @FoxNews Cruz: ""This man is a pathological liar. He doesn't… https://t.co/tU1TZtECPi",mariabartiromo realdonaldtrump potus sundayfutures foxnews cruz man pathological liar doesnt httpstcotutztecpi,0.0,Neutral
1149,JudyC57625988,"RT @BetteMidler: THANK GOD!  We won't have to listen to the bag of hot, incessant wind that is #DonaldTrump as he interrupts a serious cand…",rt bettemidler thank god wont listen bag hot incessant wind donaldtrump interrupt serious cand ,-0.04166666666666666,negative
1150,PSarbabidya,@abhijitmajumder Silent Majority for #DonaldTrump,abhijitmajumder silent majority donaldtrump,0.0,Neutral
1151,PragativadiNews,Donald Trump held his first public event Saturday since being diagnosed with COVID-19 #latestnews #DonaldTrump… https://t.co/oNAYMdWrr7,donald trump held first public event saturday since diagnosed covid latestnews donaldtrump httpstcoonaymdwrr,0.125,positive
1152,crae47,"RT @BetteMidler: THANK GOD!  We won't have to listen to the bag of hot, incessant wind that is #DonaldTrump as he interrupts a serious cand…",rt bettemidler thank god wont listen bag hot incessant wind donaldtrump interrupt serious cand ,-0.04166666666666666,negative
1153,delarunwoman,RT @_Michelangelo__: @tribelaw Your daily reminder that #DonaldTrump will:  –Take away your healthcare  –Take away your first amendment   –…,rt michelangelo tribelaw daily reminder donaldtrump take away healthcare take away first amendment ,0.125,positive
1154,ArcaneTreasures,There are only 12 letters in the Hawaiian alphabet. #facts #funfacts #DonaldTrump #Republicans #News,letter hawaiian alphabet fact funfacts donaldtrump republican news,0.0,Neutral
1155,Tinknocker16,"The Taliban endorsed #DonaldTrump, that should tell you all you need to know. Vote #JoeBidenKamalaHarris2020",taliban endorsed donaldtrump tell need know vote joebidenkamalaharris,0.0,Neutral
1156,koolrozen1,@Ann_Crawford54 @kaitlancollins What he like is to trick #Biden to get exposed to covid19 i have to warn #JoeBiden… https://t.co/ENv4JJvVB0,anncrawford kaitlancollins like trick biden get exposed covid warn joebiden httpstcoenvjjvvb,0.0,Neutral
1157,effinglibrarian,"#DonaldTrump ""I AM IMMUNE TO #COVID19"" Everyone : ""Getting sick, going to the hospital and  being discharged WHILE… https://t.co/PIfum89mmq",donaldtrump immune covid everyone getting sick going hospital discharged httpstcopifummmq,-0.7142857142857143,negative
1158,vadivuoffcl,"This guy 😀😀  ""China Virus""  #DonaldTrump #coronavirus https://t.co/M4F3pKz4Kb",guy china virus donaldtrump coronavirus httpstcomfpkzkb,0.0,Neutral
1159,Toughone6,@SethAbramson Still has some kind of extra make up over his right eye. Something happened there. A fall requiring s… https://t.co/15wxMoFeFV,sethabramson still kind extra make right eye something happened fall requiring httpstcowxmofefv,0.29523809523809524,positive
1160,ash_exile,"@CBSNews International terrorist groups, individuals, and nations support the re-election of Trump because he is ef… https://t.co/e0bb5lVu4l",cbsnews international terrorist group individual nation support reelection trump ef httpstcoebblvul,0.0,Neutral
1161,BenTuckett1997,#Coronavirus live news: #DonaldTrump 'no longer transmission risk'; #Victoria to ease lockdown https://t.co/punfXOu4rY,coronavirus live news donaldtrump longer transmission risk victoria ease lockdown httpstcopunfxoury,0.13636363636363635,positive
1162,Jessiemomma323,"RT @BetteMidler: THANK GOD!  We won't have to listen to the bag of hot, incessant wind that is #DonaldTrump as he interrupts a serious cand…",rt bettemidler thank god wont listen bag hot incessant wind donaldtrump interrupt serious cand ,-0.04166666666666666,negative
1163,Amerto2bee,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
1164,OhmsLaw78,"Trump Coughs, Hacks &amp; Lies His Way Through Hannity Interview https://t.co/2wFYWWRDHs via @YouTube #Hannity #covid19… https://t.co/S06FOoXmhU",trump cough hack amp lie way hannity interview httpstcowfywwrdhs via youtube hannity covid httpstcosfooxmhu,0.0,Neutral
1165,HardReport,Trump’s coronavirus treatment was based on a pharmaceutical  drug developed with cells derived from an aborted baby… https://t.co/wriEtUkVsY,trump coronavirus treatment based pharmaceutical drug developed cell derived aborted baby httpstcowrietukvsy,0.1,positive
1166,juliosevero,Trump’s coronavirus treatment was based on a pharmaceutical  drug developed with cells derived from an aborted baby… https://t.co/wf0SgBWhxO,trump coronavirus treatment based pharmaceutical drug developed cell derived aborted baby httpstcowfsgbwhxo,0.1,positive
1167,trump4sure,@DonaldTrump Biden and Kamala are trying to play Black people against White  and White People against White People… https://t.co/Z7TtQngW0i,donaldtrump biden kamala trying play black people white white people white people httpstcozttqngwi,-0.041666666666666664,negative
1168,LindapauliinaQ,"Nobel Peace Prize nominee for the President of  the USA @realDonaldTrump!  Nomineed by finnish  @LauraHuhtasaari ,… https://t.co/CcyHEQgtMW",nobel peace prize nominee president usa realdonaldtrump nomineed finnish laurahuhtasaari httpstcoccyheqgtmw,0.0,Neutral
1169,moonbreeze2,RT @crooksandliars: The Taliban loves Trump! #Election2020 #Taliban #DonaldTrump #Endorsement https://t.co/SWy3oeVaoT,rt crooksandliars taliban love trump election taliban donaldtrump endorsement httpstcoswyoevaot,0.5,positive
1170,NoNusticiaNoPaz,#IvankaTrump played key role in #DonaldTrump’s failed — and potentially corrupt — #Azerbaijan hotel deal https://t.co/kOFuNJJ4zz,ivankatrump played key role donaldtrump failed potentially corrupt azerbaijan hotel deal httpstcokofunjjzz,-0.3333333333333333,negative
1171,WalterCan8,"RT @BrookesTimes: My cartoon Friday @TheTimes. 2020 remake of the 1958 horror movie, The Fly. #DonaldTrump #COVID19 #mikepencefly https://t…",rt brookestimes cartoon friday thetimes remake horror movie fly donaldtrump covid mikepencefly httpst ,0.8,positive
1172,thehawk,Trump 'no longer a transmission threat to others' #DonaldTrump https://t.co/uzo4VhZ3kc,trump longer transmission threat others donaldtrump httpstcouzovhzkc,0.0,Neutral
1173,NoNusticiaNoPaz,"#DonaldTrump's #Azerbaijan hotel linked with corruption, #Iran  https://t.co/T2H5mT12Ic",donaldtrumps azerbaijan hotel linked corruption iran httpstcothmtic,0.0,Neutral
1174,orvg,RT @dcbat: Next week's #PresidentialDebate between #DonaldTrump and #JoeBiden has been canceled.   Who does this benefit more politically?,rt dcbat next week presidentialdebate donaldtrump joebiden canceled benefit politically,0.0,Neutral
1175,janismoher,"@DonaldTrump should have to write lines on a chalk board, ""I Donald J #Trump, do solemnly swear that I will support… https://t.co/cigHNOxVYg",donaldtrump write line chalk board donald j trump solemnly swear support httpstcocighnoxvyg,0.0,Neutral
1176,SiqhamoNdiko,RT @rhulani1baloyi: The White House physician has announced that US President #DonaldTrump is no longer a #Covid transmission risk to other…,rt rhulanibaloyi white house physician announced u president donaldtrump longer covid transmission risk ,0.0,Neutral
1177,thepatriotmvmt,"#DonaldTrump, a proud American trying his best to lead a country during arguably the toughest time in US history, f… https://t.co/Q9Hez6Kd84",donaldtrump proud american trying best lead country arguably toughest time u history f httpstcoqhezkd,0.6,positive
1178,rhulani1baloyi,The White House physician has announced that US President #DonaldTrump is no longer a #Covid transmission risk to others.,white house physician announced u president donaldtrump longer covid transmission risk others,0.0,Neutral
1179,ButtonCabin,Just in! Trump photo buttons. Available at https://t.co/dENrnB7qbg Shop link in bio. #trump #trump2020 #maga… https://t.co/50glLEWmU3,trump photo button available httpstcodenrnbqbg shop link bio trump trump maga httpstcogllewmu,0.4,positive
1180,jasonwahl10,RT @CodHuRoyale: I guess we learn something new everyday... am I right? 🐡  George Soros helped Donald Trump build his “Trump Tower” Back In…,rt codhuroyale guess learn something new everyday right george soros helped donald trump build trump tower back ,0.05551948051948051,positive
1181,AAA_92,This film is David Attenborough’s witness statement. Who else needs to see it? The only name that comes in mind is… https://t.co/e0tSM53g9l,film david attenborough witness statement else need see name come mind httpstcoetsmgl,0.0,Neutral
